173.50	1.0033	2.3048	-0.9933	0.0124	0.7640	2.7022	0.8732	
174.00	1.0055	2.3045	-1.4334	0.0124	0.7643	2.7045	0.8699	
174.50	1.0068	2.3040	-1.3017	0.0124	0.7665	2.7067	0.8623	
175.00	1.0089	2.3027	-1.2357	0.0125	0.7667	2.7089	0.8617	
175.50	1.0115	2.3014	-1.0454	0.0124	0.7653	2.7111	0.8655	
176.00	1.0126	2.2996	-0.8126	0.0125	0.7682	2.7133	0.8611	
176.50	1.0136	2.2980	-1.0248	0.0125	0.7719	2.7155	0.8566	
177.00	1.0154	2.2964	-1.4172	0.0126	0.7736	2.7177	0.8547	
177.50	1.0161	2.2947	-1.4756	0.0126	0.7781	2.7198	0.8483	
178.00	1.0167	2.2927	-1.5147	0.0127	0.7830	2.7219	0.8396	
178.50	1.0172	2.2910	-1.5575	0.0128	0.7882	2.7239	0.8306	
179.00	1.0195	2.2894	-1.2651	0.0128	0.7890	2.7259	0.8316	
179.50	1.0218	2.2886	-1.1080	0.0128	0.7894	2.7279	0.8326	
180.00	1.0236	2.2875	-1.0730	0.0129	0.7914	2.7299	0.8312	
180.50	1.0254	2.2858	-1.1756	0.0129	0.7936	2.7318	0.8307	
181.00	1.0276	2.2832	-1.3152	0.0129	0.7955	2.7338	0.8307	
181.50	1.0285	2.2799	-1.1653	0.0130	0.8011	2.7357	0.8247	
182.00	1.0279	2.2760	-1.2851	0.0132	0.8105	2.7376	0.8108	
182.50	1.0276	2.2725	-1.1726	0.0133	0.8178	2.7393	0.8017	
183.00	1.0287	2.2684	-1.0315	0.0134	0.8220	2.7410	0.8002	
183.50	1.0290	2.2640	-0.8978	0.0135	0.8284	2.7427	0.7953	
184.00	1.0304	2.2595	-0.9920	0.0135	0.8308	2.7443	0.7995	
184.50	1.0311	2.2550	-0.8838	0.0136	0.8357	2.7459	0.7987	
185.00	1.0316	2.2503	-0.6541	0.0137	0.8410	2.7474	0.7977	
185.50	1.0323	2.2468	-0.5740	0.0138	0.8451	2.7489	0.7998	
186.00	1.0332	2.2442	-0.7230	0.0138	0.8482	2.7504	0.8029	
186.50	1.0341	2.2409	-0.6880	0.0139	0.8525	2.7518	0.8027	
187.00	1.0352	2.2373	-0.4280	0.0140	0.8567	2.7532	0.8014	
187.50	1.0360	2.2350	-0.3124	0.0140	0.8609	2.7545	0.7984	
188.00	1.0374	2.2318	-0.0474	0.0141	0.8638	2.7558	0.7972	
188.50	1.0395	2.2288	0.2573	0.0141	0.8650	2.7571	0.7979	
189.00	1.0410	2.2270	0.4113	0.0141	0.8667	2.7584	0.7970	
189.50	1.0433	2.2254	0.4480	0.0141	0.8667	2.7596	0.7982	
190.00	1.0453	2.2245	0.5101	0.0141	0.8676	2.7609	0.7968	
190.50	1.0461	2.2232	0.5450	0.0142	0.8725	2.7622	0.7877	
191.00	1.0469	2.2216	0.4560	0.0143	0.8775	2.7633	0.7776	
191.50	1.0494	2.2203	0.4461	0.0143	0.8783	2.7645	0.7766	
192.00	1.0511	2.2201	0.4545	0.0144	0.8797	2.7657	0.7751	
192.50	1.0533	2.2194	0.2623	0.0144	0.8800	2.7668	0.7750	
193.00	1.0567	2.2189	-0.0387	0.0143	0.8787	2.7679	0.7764	
193.50	1.0598	2.2176	-0.2488	0.0143	0.8784	2.7691	0.7766	
194.00	1.0634	2.2160	-0.4943	0.0143	0.8751	2.7703	0.7803	
194.50	1.0671	2.2152	-0.5284	0.0142	0.8712	2.7715	0.7850	
195.00	1.0706	2.2147	-0.3242	0.0141	0.8662	2.7727	0.7927	
195.50	1.0757	2.2154	-0.2824	0.0140	0.8563	2.7740	0.8115	
196.00	1.0798	2.2171	-0.1155	0.0138	0.8493	2.7754	0.8243	
196.50	1.0834	2.2169	-0.1842	0.0138	0.8459	2.7769	0.8284	
197.00	1.0860	2.2167	-0.3799	0.0138	0.8454	2.7784	0.8248	
197.50	1.0898	2.2169	-1.0010	0.0137	0.8419	2.7799	0.8291	
198.00	1.0946	2.2178	-0.9617	0.0136	0.8361	2.7814	0.8423	
198.50	1.0987	2.2186	-0.8257	0.0135	0.8314	2.7830	0.8527	
199.00	1.1015	2.2190	-0.7244	0.0135	0.8296	2.7846	0.8580	
199.50	1.1032	2.2195	-0.7896	0.0135	0.8310	2.7862	0.8589	
200.00	1.1056	2.2201	-0.6314	0.0135	0.8303	2.7879	0.8633	
200.50	1.1082	2.2217	-0.4932	0.0135	0.8301	2.7895	0.8656	
201.00	1.1094	2.2226	-0.4558	0.0136	0.8333	2.7911	0.8626	
201.50	1.1104	2.2229	-0.3103	0.0136	0.8373	2.7927	0.8549	
202.00	1.1105	2.2248	-0.1539	0.0137	0.8433	2.7942	0.8397	
202.50	1.1106	2.2264	-0.5110	0.0138	0.8487	2.7957	0.8268	
203.00	1.1106	2.2281	-0.4561	0.0139	0.8525	2.7971	0.8188	
203.50	1.1107	2.2302	-0.3930	0.0139	0.8557	2.7985	0.8135	
204.00	1.1125	2.2323	-0.5130	0.0139	0.8535	2.7999	0.8187	
204.50	1.1138	2.2339	-0.7143	0.0139	0.8526	2.8013	0.8198	
205.00	1.1151	2.2331	-0.7445	0.0139	0.8534	2.8027	0.8160	
205.50	1.1169	2.2313	-0.5394	0.0139	0.8531	2.8041	0.8138	
206.00	1.1190	2.2299	-0.6153	0.0139	0.8510	2.8055	0.8151	
206.50	1.1210	2.2283	-0.4554	0.0138	0.8490	2.8069	0.8144	
207.00	1.1240	2.2266	-0.4429	0.0138	0.8446	2.8084	0.8184	
207.50	1.1276	2.2251	-0.7618	0.0137	0.8393	2.8099	0.8239	
208.00	1.1316	2.2256	-0.6955	0.0136	0.8332	2.8114	0.8270	
208.50	1.1351	2.2262	-0.6703	0.0135	0.8284	2.8130	0.8253	
209.00	1.1380	2.2265	-0.5234	0.0134	0.8255	2.8147	0.8192	
209.50	1.1416	2.2271	-0.5796	0.0134	0.8206	2.8163	0.8174	
210.00	1.1448	2.2271	-0.4710	0.0133	0.8174	2.8181	0.8124	
210.50	1.1484	2.2275	-0.7574	0.0133	0.8141	2.8198	0.8085	
211.00	1.1530	2.2283	-0.7299	0.0132	0.8090	2.8216	0.8081	
211.50	1.1579	2.2283	-0.7801	0.0131	0.8047	2.8234	0.8055	
212.00	1.1635	2.2287	-0.8383	0.0130	0.7994	2.8253	0.8056	
212.50	1.1690	2.2280	-1.0115	0.0129	0.7938	2.8272	0.8056	
213.00	1.1746	2.2279	-1.1251	0.0128	0.7886	2.8292	0.8066	
213.50	1.1801	2.2284	-1.1054	0.0128	0.7839	2.8312	0.8105	
214.00	1.1855	2.2285	-1.2788	0.0127	0.7801	2.8332	0.8132	
214.50	1.1910	2.2285	-1.2359	0.0126	0.7747	2.8353	0.8184	
215.00	1.1945	2.2292	-1.0263	0.0126	0.7735	2.8375	0.8155	
215.50	1.1972	2.2304	-0.9086	0.0126	0.7740	2.8396	0.8106	
216.00	1.2000	2.2316	-0.9705	0.0126	0.7742	2.8417	0.8064	
216.50	1.2027	2.2334	-0.6522	0.0126	0.7740	2.8439	0.8036	
217.00	1.2066	2.2356	-0.6730	0.0125	0.7712	2.8460	0.8055	
217.50	1.2095	2.2371	-0.5993	0.0125	0.7709	2.8482	0.8013	
218.00	1.2143	2.2381	-0.4090	0.0125	0.7670	2.8503	0.8057	
218.50	1.2189	2.2385	-0.4403	0.0125	0.7659	2.8525	0.8041	
219.00	1.2232	2.2389	-0.5804	0.0124	0.7651	2.8547	0.8028	
219.50	1.2269	2.2403	-0.5490	0.0124	0.7650	2.8569	0.7976	
220.00	1.2309	2.2420	-0.6629	0.0124	0.7645	2.8591	0.7931	
220.50	1.2347	2.2429	-0.4301	0.0124	0.7627	2.8614	0.7916	
221.00	1.2381	2.2448	-0.3195	0.0124	0.7604	2.8636	0.7914	
221.50	1.2422	2.2463	-0.4701	0.0123	0.7564	2.8659	0.7960	
222.00	1.2457	2.2488	-0.4950	0.0122	0.7518	2.8682	0.8015	
222.50	1.2485	2.2515	-0.3590	0.0122	0.7492	2.8705	0.8042	
223.00	1.2509	2.2535	-0.3477	0.0122	0.7475	2.8729	0.8045	
223.50	1.2530	2.2561	-0.2838	0.0121	0.7470	2.8752	0.8036	
224.00	1.2550	2.2589	-0.2984	0.0121	0.7470	2.8776	0.8039	
224.50	1.2562	2.2611	-0.7190	0.0122	0.7500	2.8800	0.7997	
225.00	1.2584	2.2630	-0.7080	0.0122	0.7502	2.8823	0.8045	
225.50	1.2605	2.2663	-0.8608	0.0122	0.7497	2.8847	0.8096	
226.00	1.2625	2.2703	-0.5262	0.0122	0.7493	2.8870	0.8131	
226.50	1.2650	2.2736	-0.6010	0.0122	0.7481	2.8894	0.8168	
227.00	1.2674	2.2754	-0.6143	0.0121	0.7471	2.8918	0.8193	
227.50	1.2703	2.2780	-0.3415	0.0121	0.7456	2.8941	0.8235	
228.00	1.2732	2.2816	-0.2929	0.0121	0.7443	2.8965	0.8263	
228.50	1.2758	2.2859	-0.2544	0.0121	0.7448	2.8990	0.8260	
229.00	1.2778	2.2902	-0.4449	0.0122	0.7479	2.9013	0.8214	
229.50	1.2805	2.2958	-0.2491	0.0122	0.7493	2.9037	0.8211	
230.00	1.2827	2.2999	-0.0856	0.0122	0.7515	2.9061	0.8200	
230.50	1.2850	2.3030	-0.0317	0.0122	0.7526	2.9084	0.8225	
231.00	1.2874	2.3065	0.1443	0.0123	0.7538	2.9107	0.8241	
231.50	1.2890	2.3106	0.3163	0.0123	0.7571	2.9130	0.8196	
232.00	1.2904	2.3149	0.5103	0.0124	0.7610	2.9153	0.8142	
232.50	1.2919	2.3186	0.2414	0.0125	0.7653	2.9175	0.8074	
233.00	1.2944	2.3224	0.2755	0.0125	0.7661	2.9197	0.8070	
233.50	1.2966	2.3271	0.3517	0.0125	0.7685	2.9219	0.8043	
234.00	1.2991	2.3314	0.6281	0.0125	0.7693	2.9241	0.8061	
234.50	1.3016	2.3353	0.2473	0.0125	0.7700	2.9262	0.8063	
235.00	1.3030	2.3400	0.3290	0.0126	0.7743	2.9284	0.7979	
235.50	1.3054	2.3450	0.4509	0.0126	0.7753	2.9305	0.7975	
236.00	1.3084	2.3490	0.6207	0.0126	0.7742	2.9326	0.8016	
236.50	1.3107	2.3530	0.6526	0.0126	0.7745	2.9347	0.8041	
237.00	1.3126	2.3570	0.5859	0.0126	0.7756	2.9368	0.8061	
237.50	1.3144	2.3606	0.5930	0.0127	0.7779	2.9389	0.8066	
238.00	1.3157	2.3634	0.4350	0.0127	0.7819	2.9410	0.8045	
238.50	1.3181	2.3673	0.5157	0.0127	0.7808	2.9430	0.8126	
239.00	1.3199	2.3715	0.5186	0.0127	0.7808	2.9451	0.8188	
239.50	1.3211	2.3755	0.4926	0.0127	0.7819	2.9472	0.8223	
240.00	1.3211	2.3791	0.4858	0.0128	0.7858	2.9492	0.8182	
240.50	1.3210	2.3814	0.4179	0.0129	0.7901	2.9512	0.8141	
241.00	1.3211	2.3826	0.4904	0.0129	0.7945	2.9532	0.8075	
241.50	1.3227	2.3855	0.0415	0.0130	0.7966	2.9551	0.8037	
242.00	1.3227	2.3899	0.2334	0.0131	0.8019	2.9570	0.7952	
242.50	1.3226	2.3939	0.0457	0.0132	0.8071	2.9588	0.7876	
243.00	1.3234	2.3987	-0.0532	0.0132	0.8096	2.9606	0.7846	
243.50	1.3242	2.4016	0.1938	0.0132	0.8124	2.9624	0.7802	
244.00	1.3243	2.4048	-0.0571	0.0133	0.8165	2.9641	0.7713	
244.50	1.3266	2.4082	0.0494	0.0133	0.8154	2.9658	0.7736	
245.00	1.3298	2.4120	-0.1875	0.0132	0.8127	2.9676	0.7781	
245.50	1.3325	2.4165	0.0995	0.0132	0.8104	2.9693	0.7811	
246.00	1.3362	2.4220	-0.0040	0.0131	0.8064	2.9711	0.7893	
246.50	1.3403	2.4272	-0.0396	0.0131	0.8019	2.9730	0.7992	
247.00	1.3445	2.4307	-0.0779	0.0130	0.7975	2.9749	0.8090	
247.50	1.3476	2.4343	-0.0149	0.0130	0.7956	2.9768	0.8125	
248.00	1.3500	2.4388	-0.3408	0.0129	0.7945	2.9787	0.8147	
248.50	1.3543	2.4437	-0.1667	0.0128	0.7886	2.9807	0.8263	
249.00	1.3582	2.4490	-0.4565	0.0128	0.7842	2.9827	0.8344	
249.50	1.3631	2.4534	-0.5670	0.0127	0.7784	2.9848	0.8443	
250.00	1.3676	2.4573	-0.6218	0.0126	0.7734	2.9869	0.8513	
250.50	1.3720	2.4606	-0.3447	0.0125	0.7692	2.9890	0.8558	
251.00	1.3767	2.4638	-0.4071	0.0124	0.7651	2.9912	0.8601	
251.50	1.3821	2.4667	-0.3665	0.0123	0.7599	2.9935	0.8674	
252.00	1.3869	2.4687	-0.2582	0.0123	0.7548	2.9958	0.8752	
252.50	1.3896	2.4719	-0.0768	0.0123	0.7552	2.9981	0.8750	
253.00	1.3940	2.4756	-0.0863	0.0122	0.7532	3.0004	0.8781	
253.50	1.3984	2.4796	-0.1878	0.0122	0.7513	3.0028	0.8834	
254.00	1.4020	2.4823	-0.3195	0.0122	0.7527	3.0051	0.8848	
254.50	1.4047	2.4857	-0.1966	0.0123	0.7553	3.0074	0.8847	
255.00	1.4074	2.4895	-0.1042	0.0123	0.7577	3.0098	0.8884	
255.50	1.4105	2.4936	-0.2128	0.0123	0.7599	3.0120	0.8937	
256.00	1.4129	2.4976	-0.1939	0.0124	0.7629	3.0143	0.8966	
256.50	1.4161	2.5008	-0.2766	0.0124	0.7634	3.0166	0.9014	
257.00	1.4198	2.5044	-0.3916	0.0124	0.7638	3.0188	0.9054	
257.50	1.4233	2.5079	-0.3749	0.0124	0.7647	3.0210	0.9084	
258.00	1.4264	2.5113	-0.3423	0.0124	0.7654	3.0233	0.9105	
258.50	1.4294	2.5147	-0.2676	0.0124	0.7669	3.0255	0.9113	
259.00	1.4321	2.5181	-0.2847	0.0125	0.7695	3.0277	0.9107	
259.50	1.4338	2.5210	-0.2198	0.0126	0.7741	3.0299	0.9079	
260.00	1.4355	2.5235	-0.0666	0.0126	0.7789	3.0320	0.9038	
260.50	1.4374	2.5252	-0.1514	0.0127	0.7816	3.0341	0.8998	
261.00	1.4399	2.5274	-0.1736	0.0127	0.7838	3.0362	0.8950	
261.50	1.4421	2.5296	-0.1694	0.0128	0.7880	3.0382	0.8864	
262.00	1.4436	2.5322	-0.1394	0.0129	0.7937	3.0402	0.8745	
262.50	1.4452	2.5345	-0.2337	0.0130	0.7981	3.0421	0.8652	
263.00	1.4474	2.5366	-0.1796	0.0130	0.8019	3.0440	0.8575	
263.50	1.4504	2.5377	-0.3342	0.0130	0.8022	3.0459	0.8555	
264.00	1.4533	2.5382	-0.1238	0.0131	0.8029	3.0478	0.8539	
264.50	1.4561	2.5395	0.2396	0.0131	0.8058	3.0496	0.8491	
265.00	1.4580	2.5413	0.1617	0.0132	0.8108	3.0515	0.8406	
265.50	1.4597	2.5427	0.0179	0.0133	0.8168	3.0532	0.8295	
266.00	1.4616	2.5447	0.1287	0.0134	0.8208	3.0550	0.8224	
266.50	1.4638	2.5461	0.1083	0.0134	0.8237	3.0566	0.8177	
267.00	1.4657	2.5476	-0.0281	0.0135	0.8267	3.0583	0.8112	
267.50	1.4663	2.5496	0.4171	0.0135	0.8312	3.0599	0.8005	
268.00	1.4668	2.5500	0.4214	0.0136	0.8337	3.0615	0.7944	
268.50	1.4668	2.5511	0.3787	0.0137	0.8375	3.0631	0.7856	
269.00	1.4668	2.5521	0.1382	0.0137	0.8415	3.0646	0.7758	
269.50	1.4676	2.5528	0.1764	0.0137	0.8430	3.0661	0.7711	
270.00	1.4689	2.5530	0.2426	0.0137	0.8425	3.0675	0.7705	
270.50	1.4714	2.5530	0.4665	0.0137	0.8414	3.0690	0.7704	
271.00	1.4734	2.5536	0.5357	0.0137	0.8415	3.0705	0.7681	
271.50	1.4741	2.5542	0.3741	0.0138	0.8432	3.0720	0.7614	
272.00	1.4744	2.5562	0.6693	0.0138	0.8460	3.0735	0.7525	
272.50	1.4760	2.5568	0.7398	0.0138	0.8450	3.0749	0.7524	
273.00	1.4784	2.5568	0.6700	0.0137	0.8413	3.0764	0.7580	
273.50	1.4802	2.5595	0.3095	0.0137	0.8403	3.0779	0.7585	
274.00	1.4820	2.5632	-0.0557	0.0137	0.8416	3.0794	0.7537	
274.50	1.4851	2.5661	-0.0982	0.0137	0.8400	3.0809	0.7563	
275.00	1.4874	2.5689	0.0780	0.0137	0.8410	3.0824	0.7548	
275.50	1.4899	2.5727	0.0206	0.0137	0.8419	3.0839	0.7534	
276.00	1.4920	2.5756	0.3876	0.0137	0.8420	3.0854	0.7536	
276.50	1.4944	2.5796	0.5071	0.0138	0.8434	3.0869	0.7507	
277.00	1.4971	2.5830	0.5476	0.0138	0.8455	3.0883	0.7471	
277.50	1.5008	2.5837	0.9239	0.0137	0.8424	3.0898	0.7563	
278.00	1.5055	2.5846	0.8304	0.0136	0.8370	3.0913	0.7685	
278.50	1.5107	2.5860	0.7185	0.0135	0.8309	3.0929	0.7792	
279.00	1.5158	2.5880	0.8245	0.0134	0.8254	3.0945	0.7877	
279.50	1.5204	2.5898	0.6389	0.0134	0.8213	3.0962	0.7929	
280.00	1.5254	2.5916	0.6521	0.0133	0.8160	3.0979	0.7996	
280.50	1.5301	2.5920	0.6026	0.0132	0.8103	3.0996	0.8072	
281.00	1.5338	2.5928	0.5559	0.0131	0.8061	3.1014	0.8130	
281.50	1.5369	2.5936	0.6030	0.0131	0.8028	3.1033	0.8179	
282.00	1.5405	2.5946	0.9105	0.0130	0.7998	3.1052	0.8227	
282.50	1.5439	2.5965	0.7857	0.0130	0.7986	3.1071	0.8242	
283.00	1.5476	2.5967	0.7791	0.0130	0.7963	3.1090	0.8280	
283.50	1.5510	2.5977	0.8549	0.0129	0.7952	3.1109	0.8281	
284.00	1.5531	2.5978	0.6751	0.0129	0.7953	3.1129	0.8269	
284.50	1.5561	2.5969	0.6717	0.0129	0.7918	3.1148	0.8354	
285.00	1.5593	2.5961	0.7610	0.0128	0.7892	3.1168	0.8435	
285.50	1.5609	2.5940	0.8494	0.0128	0.7904	3.1188	0.8460	
286.00	1.5633	2.5926	1.1328	0.0128	0.7893	3.1208	0.8554	
286.50	1.5642	2.5911	1.2622	0.0128	0.7905	3.1228	0.8604	
287.00	1.5646	2.5889	1.2242	0.0129	0.7930	3.1248	0.8605	
287.50	1.5656	2.5875	0.9547	0.0129	0.7949	3.1267	0.8607	
288.00	1.5671	2.5858	0.9537	0.0129	0.7962	3.1287	0.8618	
288.50	1.5690	2.5850	0.9018	0.0130	0.7978	3.1306	0.8631	
289.00	1.5702	2.5837	0.7702	0.0130	0.8006	3.1325	0.8637	
289.50	1.5714	2.5816	0.6562	0.0131	0.8042	3.1344	0.8620	
290.00	1.5721	2.5797	0.7576	0.0132	0.8092	3.1363	0.8581	
290.50	1.5722	2.5796	0.7829	0.0132	0.8144	3.1381	0.8524	
291.00	1.5739	2.5791	0.8271	0.0133	0.8168	3.1398	0.8491	
291.50	1.5769	2.5778	0.8062	0.0133	0.8169	3.1416	0.8514	
292.00	1.5797	2.5775	0.6107	0.0133	0.8166	3.1433	0.8552	
292.50	1.5829	2.5770	0.6486	0.0133	0.8160	3.1451	0.8601	
293.00	1.5848	2.5763	0.7401	0.0133	0.8176	3.1468	0.8593	
293.50	1.5876	2.5753	0.6661	0.0133	0.8179	3.1485	0.8614	
294.00	1.5918	2.5744	0.7134	0.0133	0.8163	3.1503	0.8675	
294.50	1.5953	2.5749	0.8745	0.0133	0.8165	3.1520	0.8698	
295.00	1.5995	2.5747	0.9124	0.0132	0.8151	3.1538	0.8739	
295.50	1.6033	2.5741	0.8186	0.0132	0.8146	3.1556	0.8743	
296.00	1.6068	2.5736	0.9155	0.0132	0.8142	3.1574	0.8760	
296.50	1.6092	2.5727	0.8845	0.0133	0.8163	3.1591	0.8747	
297.00	1.6113	2.5723	0.9620	0.0133	0.8205	3.1609	0.8682	
297.50	1.6138	2.5720	0.7921	0.0134	0.8229	3.1626	0.8657	
298.00	1.6160	2.5720	0.8289	0.0135	0.8273	3.1642	0.8595	
298.50	1.6186	2.5719	0.6732	0.0135	0.8305	3.1659	0.8549	
299.00	1.6208	2.5729	0.6002	0.0136	0.8351	3.1675	0.8467	
299.50	1.6229	2.5736	0.8938	0.0137	0.8394	3.1690	0.8361	
300.00	1.6247	2.5754	0.9223	0.0137	0.8434	3.1705	0.8244	
300.50	1.6263	2.5770	1.0111	0.0138	0.8471	3.1720	0.8128	
301.00	1.6269	2.5787	1.2485	0.0139	0.8518	3.1735	0.7986	
301.50	1.6268	2.5797	1.6909	0.0140	0.8569	3.1748	0.7841	
302.00	1.6279	2.5802	1.8025	0.0140	0.8587	3.1762	0.7787	
302.50	1.6284	2.5807	1.8547	0.0140	0.8594	3.1775	0.7756	
303.00	1.6294	2.5809	1.4342	0.0140	0.8583	3.1789	0.7769	
303.50	1.6301	2.5821	1.5311	0.0140	0.8593	3.1802	0.7714	
304.00	1.6314	2.5828	1.9454	0.0140	0.8592	3.1815	0.7696	
304.50	1.6316	2.5841	1.7624	0.0140	0.8614	3.1829	0.7628	
305.00	1.6330	2.5863	2.0193	0.0140	0.8613	3.1842	0.7615	
305.50	1.6328	2.5870	1.6867	0.0141	0.8628	3.1855	0.7569	
306.00	1.6325	2.5873	1.5608	0.0141	0.8644	3.1868	0.7522	
306.50	1.6341	2.5881	1.0798	0.0141	0.8617	3.1881	0.7573	
307.00	1.6357	2.5879	0.9636	0.0140	0.8590	3.1894	0.7641	
307.50	1.6367	2.5873	0.9394	0.0140	0.8583	3.1907	0.7651	
308.00	1.6388	2.5863	0.8369	0.0139	0.8548	3.1921	0.7715	
308.50	1.6399	2.5851	0.6932	0.0139	0.8536	3.1935	0.7719	
309.00	1.6424	2.5847	0.9353	0.0139	0.8509	3.1949	0.7763	
309.50	1.6446	2.5831	0.8473	0.0138	0.8487	3.1963	0.7802	
310.00	1.6463	2.5824	0.6306	0.0138	0.8469	3.1977	0.7840	
310.50	1.6460	2.5798	0.6652	0.0138	0.8487	3.1992	0.7804	
311.00	1.6464	2.5760	0.7548	0.0139	0.8504	3.2006	0.7772	
311.50	1.6480	2.5743	0.6263	0.0139	0.8507	3.2020	0.7760	
312.00	1.6485	2.5723	0.5716	0.0139	0.8532	3.2034	0.7717	
312.50	1.6489	2.5693	0.6725	0.0139	0.8538	3.2048	0.7717	
313.00	1.6499	2.5663	0.3849	0.0139	0.8545	3.2062	0.7733	
313.50	1.6502	2.5644	0.3178	0.0140	0.8566	3.2076	0.7731	
314.00	1.6509	2.5628	0.2550	0.0140	0.8588	3.2089	0.7731	
314.50	1.6525	2.5617	0.2754	0.0140	0.8610	3.2102	0.7740	
315.00	1.6542	2.5608	0.4802	0.0141	0.8624	3.2116	0.7768	
315.50	1.6568	2.5597	0.2614	0.0140	0.8612	3.2129	0.7842	
316.00	1.6601	2.5596	0.2890	0.0140	0.8593	3.2142	0.7908	
316.50	1.6622	2.5596	0.1878	0.0140	0.8603	3.2155	0.7915	
317.00	1.6644	2.5595	0.1685	0.0141	0.8619	3.2168	0.7922	
317.50	1.6670	2.5587	-0.3029	0.0141	0.8631	3.2182	0.7966	
318.00	1.6695	2.5586	-0.4353	0.0141	0.8655	3.2195	0.8002	
318.50	1.6722	2.5571	-0.7293	0.0141	0.8668	3.2207	0.8069	
319.00	1.6742	2.5558	-0.8664	0.0142	0.8706	3.2220	0.8083	
319.50	1.6754	2.5537	-0.7101	0.0143	0.8747	3.2232	0.8095	
320.00	1.6765	2.5520	-0.5992	0.0143	0.8795	3.2244	0.8092	
320.50	1.6777	2.5512	-0.4918	0.0144	0.8846	3.2255	0.8051	
321.00	1.6797	2.5514	-0.5237	0.0145	0.8884	3.2266	0.8022	
321.50	1.6814	2.5520	-0.5020	0.0146	0.8936	3.2276	0.7947	
322.00	1.6828	2.5536	-0.8092	0.0147	0.8991	3.2286	0.7850	
322.50	1.6854	2.5552	-0.7101	0.0147	0.9027	3.2296	0.7775	
323.00	1.6873	2.5559	-0.5361	0.0148	0.9048	3.2305	0.7719	
323.50	1.6896	2.5564	-0.3205	0.0148	0.9060	3.2314	0.7669	
324.00	1.6927	2.5562	-0.4042	0.0148	0.9064	3.2323	0.7623	
324.50	1.6972	2.5546	-0.3016	0.0148	0.9037	3.2332	0.7642	
325.00	1.7016	2.5535	-0.4819	0.0147	0.9003	3.2342	0.7692	
325.50	1.7047	2.5532	-0.4786	0.0147	0.8979	3.2351	0.7722	
326.00	1.7075	2.5514	-0.6071	0.0146	0.8973	3.2361	0.7751	
326.50	1.7093	2.5494	-0.6466	0.0147	0.8987	3.2371	0.7724	
327.00	1.7125	2.5486	-0.4354	0.0146	0.8970	3.2380	0.7747	
327.50	1.7146	2.5485	-0.3585	0.0146	0.8969	3.2390	0.7736	
328.00	1.7159	2.5480	0.1490	0.0147	0.8978	3.2400	0.7701	
328.50	1.7177	2.5476	-0.0929	0.0147	0.8986	3.2410	0.7667	
329.00	1.7191	2.5472	-0.0111	0.0147	0.8996	3.2420	0.7637	
329.50	1.7185	2.5464	-0.0009	0.0148	0.9038	3.2429	0.7524	
330.00	1.7185	2.5460	-0.2467	0.0148	0.9079	3.2438	0.7414	
330.50	1.7183	2.5469	-0.6359	0.0149	0.9115	3.2446	0.7313	
331.00	1.7203	2.5458	-0.8475	0.0149	0.9107	3.2455	0.7318	
331.50	1.7226	2.5433	-0.9566	0.0149	0.9105	3.2463	0.7318	
332.00	1.7265	2.5406	-1.0809	0.0148	0.9078	3.2472	0.7363	
332.50	1.7301	2.5386	-1.1087	0.0148	0.9062	3.2481	0.7392	
333.00	1.7332	2.5357	-1.2473	0.0148	0.9057	3.2490	0.7402	
333.50	1.7375	2.5325	-1.1252	0.0148	0.9051	3.2499	0.7402	
334.00	1.7412	2.5297	-0.9847	0.0148	0.9044	3.2508	0.7399	
334.50	1.7441	2.5270	-1.2275	0.0148	0.9035	3.2517	0.7393	
335.00	1.7467	2.5227	-1.7800	0.0148	0.9030	3.2526	0.7383	
335.50	1.7500	2.5196	-1.5353	0.0147	0.9026	3.2535	0.7368	
336.00	1.7517	2.5170	-1.5829	0.0148	0.9056	3.2544	0.7272	
336.50	1.7522	2.5159	-1.7543	0.0148	0.9075	3.2553	0.7215	
337.00	1.7533	2.5143	-1.6560	0.0149	0.9095	3.2562	0.7170	
337.50	1.7545	2.5113	-1.7602	0.0149	0.9109	3.2570	0.7144	
338.00	1.7561	2.5086	-1.8462	0.0149	0.9093	3.2579	0.7167	
338.50	1.7579	2.5051	-1.7593	0.0148	0.9080	3.2587	0.7205	
339.00	1.7607	2.5018	-1.7736	0.0148	0.9060	3.2596	0.7270	
339.50	1.7632	2.4997	-1.9416	0.0148	0.9049	3.2605	0.7311	
340.00	1.7670	2.4968	-1.9563	0.0147	0.9019	3.2614	0.7385	
340.50	1.7701	2.4943	-2.1482	0.0147	0.9005	3.2623	0.7425	
341.00	1.7716	2.4918	-2.1458	0.0147	0.9002	3.2633	0.7428	
341.50	1.7726	2.4884	-2.0689	0.0147	0.8998	3.2642	0.7419	
342.00	1.7746	2.4859	-2.1509	0.0147	0.8981	3.2652	0.7418	
342.50	1.7779	2.4827	-1.8892	0.0146	0.8952	3.2662	0.7439	
343.00	1.7810	2.4796	-1.9488	0.0146	0.8921	3.2672	0.7469	
343.50	1.7847	2.4772	-1.9430	0.0145	0.8896	3.2682	0.7485	
344.00	1.7874	2.4749	-1.9363	0.0145	0.8879	3.2693	0.7478	
344.50	1.7903	2.4734	-1.6177	0.0144	0.8842	3.2703	0.7510	
345.00	1.7935	2.4718	-1.6114	0.0144	0.8795	3.2714	0.7557	
